Event_ID,Unit_Code,MOJN_SpringCode,EventDate,Disturbance_Description,SiteCondition_Description
599,DEVA,DEVA_P_KLA0102,2/5/2005,Recreation,Slight disturbance
601,DEVA,DEVA_P_KOR0158,3/17/2005,Recreation,Slight disturbance
621,DEVA,DEVA_P_LIA0473,3/16/2005,Recreation,Slight disturbance
641,DEVA,DEVA_P_LOW0796,11/12/2005,Recreation,Slight disturbance
645,DEVA,DEVA_P_LOW0812,11/18/2005,Recreation,Slight disturbance
648,DEVA,DEVA_P_LOW0431,2/9/2005,Recreation,Slight disturbance
662,DEVA,DEVA_P_MAI0616,2/3/2005,Recreation,Slight disturbance
676,DEVA,DEVA_P_MES0215,12/11/2004,Recreation,Slight disturbance
677,DEVA,DEVA_P_MES0216,12/11/2004,Recreation,Slight disturbance
679,DEVA,DEVA_P_MES0217,12/11/2004,Recreation,Slight disturbance
693,DEVA,DEVA_P_MIN0748,2/16/2005,Recreation,Slight disturbance
696,DEVA,DEVA_P_MON0382,12/14/2004,Recreation,Slight disturbance
782,DEVA,DEVA_P_ROA0640,10/24/2004,Recreation,Slight disturbance
788,DEVA,DEVA_P_SAL0168,2/8/2005,Recreation,Slight disturbance
795,DEVA,DEVA_P_SAL0674,1/18/2005,Recreation,Slight disturbance
812,DEVA,DEVA_P_SCH0646,11/30/2005,Recreation,Slight disturbance
855,DEVA,DEVA_P_SID0795,11/12/2005,Recreation,Slight disturbance
927,DEVA,DEVA_P_TOW0747,2/16/2005,Recreation,Slight disturbance
936,DEVA,DEVA_P_TRA0884,12/3/2005,Recreation,Slight disturbance
960,DEVA,DEVA_P_TUL0015,12/7/2004,Recreation,Slight disturbance
994,DEVA,DEVA_P_WAU0880,10/22/2005,Recreation,Slight disturbance
1007,DEVA,DEVA_P_WID0448,8/3/2005,Recreation,Slight disturbance
1127,LAKE,LAKE_P_ROGE0,11/21/2006,Recreation,Slight disturbance
1128,LAKE,LAKE_P_PUP0007,12/7/2006,Recreation,Slight disturbance
1135,LAKE,LAKE_P_GRA0014,11/9/2006,Recreation,Slight disturbance
1150,LAKE,LAKE_P_GRA0029,11/15/2006,Recreation,Slight disturbance
1161,LAKE,LAKE_P_DIS0040,11/10/2006,Recreation,Slight disturbance
1165,LAKE,LAKE_P_PUP0044,12/7/2006,Recreation,Slight disturbance
1168,LAKE,LAKE_P_PAL0047,12/8/2006,Recreation,Slight disturbance
1178,LAKE,LAKE_P_NEV0057,12/7/2006,Recreation,Slight disturbance
1179,LAKE,LAKE_P_GRA0058,11/15/2006,Recreation,Slight disturbance
1180,LAKE,LAKE_P_PAL0059,12/8/2006,Recreation,Slight disturbance
1189,LAKE,LAKE_P_MOS0068,11/9/2006,Recreation,Slight disturbance
1192,LAKE,LAKE_P_BLUE0,11/21/2006,Recreation,Slight disturbance
1368,PARA,PARA_P_IDE0158,6/19/2006,Recreation,Slight disturbance
1382,PARA,PARA_P_PAK0172,5/30/2006,Recreation,Slight disturbance
1425,PARA,PARA_P_PAKO0,5/30/2006,Recreation,Slight disturbance
1975,JOTR,JOTR_P_FORT0,12/5/2005,Recreation,Slight disturbance
1976,JOTR,JOTR_P_COT0235,12/6/2005,Recreation,Slight disturbance
1977,JOTR,JOTR_P_COT0166,12/6/2005,Recreation,Slight disturbance
1985,JOTR,JOTR_P_BLA0045,12/7/2005,Recreation,Slight disturbance
2098,JOTR,JOTR_P_OWL0147,3/4/2006,Recreation,Slight disturbance
2139,JOTR,JOTR_P_BAR0094,12/12/2005,Recreation,Slight disturbance
2174,JOTR,JOTR_P_SHA0057,1/12/2006,Recreation,Slight disturbance
2178,JOTR,JOTR_P_MID0100,1/15/2006,Recreation,Slight disturbance
2179,JOTR,JOTR_P_WIL0097,1/15/2006,Recreation,Slight disturbance
2180,JOTR,JOTR_P_MUD0032,1/15/2006,Recreation,Slight disturbance
2232,JOTR,JOTR_P_BAD0012,3/3/2006,Recreation,Slight disturbance
2237,JOTR,JOTR_P_MUN0124,3/4/2006,Recreation,Slight disturbance
2238,JOTR,JOTR_P_COT0294,3/4/2006,Recreation,Slight disturbance
2239,JOTR,JOTR_P_MID0157,3/4/2006,Recreation,Slight disturbance
2243,JOTR,JOTR_P_MUN0271,3/4/2006,Recreation,Slight disturbance
23,DEVA,DEVA_P_ANV0292,12/5/2004,Diversion,Slight disturbance
58,DEVA,DEVA_P_BIR0465,10/10/2005,Diversion,Slight disturbance
95,DEVA,DEVA_P_BRI0274,11/17/2004,Diversion,Slight disturbance
171,DEVA,DEVA_P_CLO0682,2/10/2005,Diversion,Slight disturbance
293,DEVA,DEVA_P_DAY0720,10/19/2004,Diversion,Slight disturbance
442,DEVA,DEVA_P_GRA0316,12/6/2004,Diversion,Slight disturbance
469,DEVA,DEVA_P_HIG0736,2/1/2005,Diversion,Slight disturbance
514,DEVA,DEVA_P_JAC0125,3/3/2005,Diversion,Slight disturbance
556,DEVA,DEVA_P_KEA1038,11/30/2004,Diversion,Slight disturbance
601,DEVA,DEVA_P_KOR0158,3/17/2005,Diversion,Slight disturbance
609,DEVA,DEVA_P_LAS0235,11/13/2004,Diversion,Slight disturbance
679,DEVA,DEVA_P_MES0217,12/11/2004,Diversion,Slight disturbance
738,DEVA,DEVA_P_PAN0418,1/25/2005,Diversion,Slight disturbance
755,DEVA,DEVA_P_POP0642,10/24/2004,Diversion,Slight disturbance
772,DEVA,DEVA_P_RAN0657,10/22/2004,Diversion,Slight disturbance
959,DEVA,DEVA_P_TUL0152,3/15/2005,Diversion,Slight disturbance
1123,LAKE,LAKE_P_DRI0002,11/9/2006,Diversion,Slight disturbance
1135,LAKE,LAKE_P_GRA0014,11/9/2006,Diversion,Slight disturbance
1137,LAKE,LAKE_P_PIP0016,11/9/2006,Diversion,Slight disturbance
1143,LAKE,LAKE_P_SAU0022,12/7/2006,Diversion,Slight disturbance
1146,LAKE,LAKE_P_HOT0025,12/7/2006,Diversion,Slight disturbance
1154,LAKE,LAKE_P_ARI0033,12/7/2006,Diversion,Slight disturbance
1168,LAKE,LAKE_P_PAL0047,12/8/2006,Diversion,Slight disturbance
1170,LAKE,LAKE_P_PIP0049,11/11/2006,Diversion,Slight disturbance
1179,LAKE,LAKE_P_GRA0058,11/15/2006,Diversion,Slight disturbance
1181,LAKE,LAKE_P_SAL0060,11/13/2006,Diversion,Slight disturbance
1182,LAKE,LAKE_P_WIL0061,11/10/2006,Diversion,Slight disturbance
1187,LAKE,LAKE_P_GET0066,11/18/2006,Diversion,Slight disturbance
1281,PARA,PARA_P_RED0071,6/1/2006,Diversion,Slight disturbance
1294,PARA,PARA_P_DEW0084,6/14/2006,Diversion,Slight disturbance
1305,PARA,PARA_P_POV0095,6/14/2006,Diversion,Slight disturbance
1307,PARA,PARA_P_COT0097,6/20/2006,Diversion,Slight disturbance
1312,PARA,PARA_P_LAS0102,6/13/2006,Diversion,Slight disturbance
1317,PARA,PARA_P_POC0107,6/20/2006,Diversion,Slight disturbance
1324,PARA,PARA_P_GOR0114,6/13/2006,Diversion,Slight disturbance
1332,PARA,PARA_P_POV0122,6/14/2006,Diversion,Slight disturbance
1350,PARA,PARA_P_DEW0140,6/14/2006,Diversion,Slight disturbance
1359,PARA,PARA_P_BUR0149,5/13/2006,Diversion,Slight disturbance
1365,PARA,PARA_P_DEW0155,4/14/2006,Diversion,Slight disturbance
1377,PARA,PARA_P_DEW0167,6/14/2006,Diversion,Slight disturbance
1420,PARA,PARA_P_SCH0210,8/12/2006,Diversion,Slight disturbance
1426,PARA,PARA_P_DEW0216,6/14/2006,Diversion,Slight disturbance
2033,JOTR,JOTR_P_WON0076,1/17/2006,Diversion,Slight disturbance
2063,JOTR,JOTR_P_PUS0265,2/7/2006,Diversion,Slight disturbance
2115,JOTR,JOTR_P_HAY0287,3/9/2006,Diversion,Slight disturbance
2217,JOTR,JOTR_P_QUA0127,2/14/2006,Diversion,Slight disturbance
2239,JOTR,JOTR_P_MID0157,3/4/2006,Diversion,Slight disturbance
2245,JOTR,JOTR_P_HAY0052,3/8/2006,Diversion,Slight disturbance
2246,JOTR,JOTR_P_ANS0229,3/8/2006,Diversion,Slight disturbance
155,DEVA,DEVA_P_BUT0141,3/8/2005,Residence,Slight disturbance
291,DEVA,DEVA_P_CUR0123,11/13/2004,Residence,Slight disturbance
354,DEVA,DEVA_P_EMI0707,11/4/2004,Residence,Slight disturbance
408,DEVA,DEVA_P_GRA0008,12/6/2004,Residence,Slight disturbance
442,DEVA,DEVA_P_GRA0316,12/6/2004,Residence,Slight disturbance
465,DEVA,DEVA_P_HEI0185,3/30/2005,Residence,Slight disturbance
469,DEVA,DEVA_P_HIG0736,2/1/2005,Residence,Slight disturbance
477,DEVA,DEVA_P_HOL0711,11/6/2004,Residence,Slight disturbance
501,DEVA,DEVA_P_JAC0187,3/31/2005,Residence,Slight disturbance
556,DEVA,DEVA_P_KEA1038,11/30/2004,Residence,Slight disturbance
601,DEVA,DEVA_P_KOR0158,3/17/2005,Residence,Slight disturbance
608,DEVA,DEVA_P_LAR0153,3/15/2005,Residence,Slight disturbance
640,DEVA,DEVA_P_DOG0686,2/10/2005,Residence,Slight disturbance
688,DEVA,DEVA_P_MIL0174,3/29/2005,Residence,Slight disturbance
693,DEVA,DEVA_P_MIN0748,2/16/2005,Residence,Slight disturbance
696,DEVA,DEVA_P_MON0382,12/14/2004,Residence,Slight disturbance
959,DEVA,DEVA_P_TUL0152,3/15/2005,Residence,Slight disturbance
1242,PARA,PARA_P_TASS0,5/16/2006,Residence,Slight disturbance
1992,JOTR,JOTR_P_RAT0238,1/6/2006,Residence,Slight disturbance
2033,JOTR,JOTR_P_WON0076,1/17/2006,Residence,Slight disturbance
19,DEVA,DEVA_P_ANN0609,1/31/2005,Drying,Slight disturbance
38,DEVA,DEVA_P_BAN0608,1/31/2005,Drying,Slight disturbance
40,DEVA,DEVA_P_BEC0851,11/30/2005,Drying,Slight disturbance
48,DEVA,DEVA_P_BIG0087,1/31/2005,Drying,Slight disturbance
51,DEVA,DEVA_P_BIG0090,1/31/2005,Drying,Slight disturbance
83,DEVA,DEVA_P_BLA0477,3/25/2005,Drying,Slight disturbance
103,DEVA,DEVA_P_BUC0588,1/21/2005,Drying,Slight disturbance
113,DEVA,DEVA_P_BUC0593,1/21/2005,Drying,Slight disturbance
211,DEVA,DEVA_P_FOR0516,1/6/2005,Drying,Slight disturbance
212,DEVA,DEVA_P_FOR0394,1/6/2005,Drying,Slight disturbance
213,DEVA,DEVA_P_LAS0236,11/13/2004,Drying,Slight disturbance
215,DEVA,DEVA_P_LAS0240,11/13/2004,Drying,Slight disturbance
216,DEVA,DEVA_P_LAS0239,11/13/2004,Drying,Slight disturbance
217,DEVA,DEVA_P_LAS0238,11/13/2004,Drying,Slight disturbance
218,DEVA,DEVA_P_LAS0241,11/13/2004,Drying,Slight disturbance
219,DEVA,DEVA_P_LAS0242,11/13/2004,Drying,Slight disturbance
220,DEVA,DEVA_P_LAS0243,11/13/2004,Drying,Slight disturbance
221,DEVA,DEVA_P_LAS0244,11/13/2004,Drying,Slight disturbance
222,DEVA,DEVA_P_LAS0245,11/13/2004,Drying,Slight disturbance
223,DEVA,DEVA_P_LAS0246,11/13/2004,Drying,Slight disturbance
224,DEVA,DEVA_P_LAS0247,11/13/2004,Drying,Slight disturbance
226,DEVA,DEVA_P_LAS0253,11/15/2004,Drying,Slight disturbance
227,DEVA,DEVA_P_LAS0252,11/15/2004,Drying,Slight disturbance
279,DEVA,DEVA_P_COW0161,3/17/2005,Drying,Slight disturbance
281,DEVA,DEVA_P_COW0163,3/17/2005,Drying,Slight disturbance
283,DEVA,DEVA_P_COW0165,3/17/2005,Drying,Slight disturbance
301,DEVA,DEVA_P_DOG0685,2/10/2005,Drying,Slight disturbance
304,DEVA,DEVA_P_DRI0696,11/17/2005,Drying,Slight disturbance
349,DEVA,DEVA_P_EAS0201,11/11/2004,Drying,Slight disturbance
358,DEVA,DEVA_P_EPI0743,2/4/2005,Drying,Slight disturbance
363,DEVA,DEVA_P_FER0628,2/4/2005,Drying,Slight disturbance
410,DEVA,DEVA_P_GRA0346,12/6/2004,Drying,Slight disturbance
415,DEVA,DEVA_P_GRA0337,12/6/2004,Drying,Slight disturbance
422,DEVA,DEVA_P_GRA0325,12/4/2004,Drying,Slight disturbance
424,DEVA,DEVA_P_GRA0324,12/4/2004,Drying,Slight disturbance
426,DEVA,DEVA_P_GRA0344,12/6/2004,Drying,Slight disturbance
454,DEVA,DEVA_P_GRE0680,2/10/2005,Drying,Slight disturbance
467,DEVA,DEVA_P_DOG0684,2/10/2005,Drying,Slight disturbance
488,DEVA,DEVA_P_HUN0510,11/11/2005,Drying,Slight disturbance
495,DEVA,DEVA_P_IND0409,1/13/2005,Drying,Slight disturbance
499,DEVA,DEVA_P_JAC0176,3/30/2005,Drying,Slight disturbance
508,DEVA,DEVA_P_JAC0177,3/30/2005,Drying,Slight disturbance
517,DEVA,DEVA_P_JAC0749,3/3/2005,Drying,Slight disturbance
519,DEVA,DEVA_P_JAC0752,3/3/2005,Drying,Slight disturbance
533,DEVA,DEVA_P_JAC0483,5/19/2005,Drying,Slight disturbance
610,DEVA,DEVA_P_LAS0250,11/15/2004,Drying,Slight disturbance
621,DEVA,DEVA_P_LIA0473,3/16/2005,Drying,Slight disturbance
625,DEVA,DEVA_P_LIT0299,11/16/2004,Drying,Slight disturbance
626,DEVA,DEVA_P_LIT0300,11/16/2004,Drying,Slight disturbance
635,DEVA,DEVA_P_LOS0388,1/6/2005,Drying,Slight disturbance
640,DEVA,DEVA_P_DOG0686,2/10/2005,Drying,Slight disturbance
641,DEVA,DEVA_P_LOW0796,11/12/2005,Drying,Slight disturbance
643,DEVA,DEVA_P_SNA0449,3/9/2005,Drying,Slight disturbance
675,DEVA,DEVA_P_MEN0186,3/31/2005,Drying,Slight disturbance
685,DEVA,DEVA_P_SNA0452,3/9/2005,Drying,Slight disturbance
689,DEVA,DEVA_P_MIL0181,3/30/2005,Drying,Slight disturbance
703,DEVA,DEVA_P_MOUN0,11/3/2005,Drying,Slight disturbance
710,DEVA,DEVA_P_NEE0266,2/13/2005,Drying,Slight disturbance
736,DEVA,DEVA_P_PAN0764,11/5/2005,Drying,Slight disturbance
751,DEVA,DEVA_P_POI0408,11/13/2005,Drying,Slight disturbance
772,DEVA,DEVA_P_RAN0657,10/22/2004,Drying,Slight disturbance
774,DEVA,DEVA_P_RED0634,10/22/2004,Drying,Slight disturbance
836,DEVA,DEVA_P_SHA0415,1/18/2005,Drying,Slight disturbance
839,DEVA,DEVA_P_SHA0412,1/18/2005,Drying,Slight disturbance
840,DEVA,DEVA_P_SHA0183,3/30/2005,Drying,Slight disturbance
849,DEVA,DEVA_P_SHO0607,1/31/2005,Drying,Slight disturbance
882,DEVA,DEVA_P_SQU0438,2/14/2005,Drying,Slight disturbance
904,DEVA,DEVA_P_SUR0305,11/29/2004,Drying,Slight disturbance
905,DEVA,DEVA_P_SUR0306,11/29/2004,Drying,Slight disturbance
906,DEVA,DEVA_P_SUR0307,11/29/2004,Drying,Slight disturbance
908,DEVA,DEVA_P_SUR0309,11/29/2004,Drying,Slight disturbance
920,DEVA,DEVA_P_THO0190,12/24/2004,Drying,Slight disturbance
926,DEVA,DEVA_P_TJO0644,11/30/2005,Drying,Slight disturbance
952,DEVA,DEVA_P_TRI0392,1/6/2005,Drying,Slight disturbance
955,DEVA,DEVA_P_TUB0791,11/13/2005,Drying,Slight disturbance
956,DEVA,DEVA_P_TUC0197,11/6/2004,Drying,Slight disturbance
957,DEVA,DEVA_P_TUL0149,3/15/2005,Drying,Slight disturbance
958,DEVA,DEVA_P_TUL0150,3/15/2005,Drying,Slight disturbance
988,DEVA,DEVA_P_WAU0763,10/22/2005,Drying,Slight disturbance
1001,DEVA,DEVA_P_WHI0203,11/12/2004,Drying,Slight disturbance
1013,DEVA,DEVA_P_WIL0856,11/3/2005,Drying,Slight disturbance
1126,LAKE,LAKE_P_KEL0005,11/21/2006,Drying,Slight disturbance
1129,LAKE,LAKE_P_SAL0008,11/14/2006,Drying,Slight disturbance
1144,LAKE,LAKE_P_COR0023,12/5/2006,Drying,Slight disturbance
1172,LAKE,LAKE_P_BRI0051,11/9/2006,Drying,Slight disturbance
1184,LAKE,LAKE_P_BRI0063,11/9/2006,Drying,Slight disturbance
1392,PARA,PARA_P_POC0182,6/19/2006,Drying,Slight disturbance
1428,PARA,PARA_P_COI0218,6/14/2006,Drying,Slight disturbance
1985,JOTR,JOTR_P_BLA0045,12/7/2005,Drying,Slight disturbance
1987,JOTR,JOTR_P_WAR0181,12/16/2005,Drying,Slight disturbance
1993,JOTR,JOTR_P_RAT0007,1/6/2006,Drying,Slight disturbance
1997,JOTR,JOTR_P_CHU0102,1/6/2006,Drying,Slight disturbance
2057,JOTR,JOTR_P_PIN0135,2/7/2006,Drying,Slight disturbance
2063,JOTR,JOTR_P_PUS0265,2/7/2006,Drying,Slight disturbance
2067,JOTR,JOTR_P_TUN0233,2/7/2006,Drying,Slight disturbance
2095,JOTR,JOTR_P_JUN0194,2/17/2006,Drying,Slight disturbance
2102,JOTR,JOTR_P_LOS0118,3/5/2006,Drying,Slight disturbance
2108,JOTR,JOTR_P_PEA0019,3/6/2006,Drying,Slight disturbance
2109,JOTR,JOTR_P_STU0142,3/6/2006,Drying,Slight disturbance
2120,JOTR,JOTR_P_PET0260,12/8/2005,Drying,Slight disturbance
2142,JOTR,JOTR_P_FOR0293,12/13/2005,Drying,Slight disturbance
2143,JOTR,JOTR_P_FOR0182,12/13/2005,Drying,Slight disturbance
2154,JOTR,JOTR_P_MIR0244,12/16/2005,Drying,Slight disturbance
2158,JOTR,JOTR_P_IND0176,1/12/2006,Drying,Slight disturbance
2172,JOTR,JOTR_P_SHA0273,1/12/2006,Drying,Slight disturbance
2173,JOTR,JOTR_P_JOH0046,1/12/2006,Drying,Slight disturbance
2174,JOTR,JOTR_P_SHA0057,1/12/2006,Drying,Slight disturbance
2183,JOTR,JOTR_P_LEA0158,1/16/2006,Drying,Slight disturbance
2218,JOTR,JOTR_P_GAR0071,2/15/2006,Drying,Slight disturbance
2252,JOTR,JOTR_P_BUZ0084,3/13/2006,Drying,Slight disturbance
304,DEVA,DEVA_P_DRI0696,11/17/2005,Fire,Slight disturbance
408,DEVA,DEVA_P_GRA0008,12/6/2004,Fire,Slight disturbance
490,DEVA,DEVA_P_HUN0486,5/19/2005,Fire,Slight disturbance
532,DEVA,DEVA_P_JAC0506,11/11/2005,Fire,Slight disturbance
699,DEVA,DEVA_P_MOR0693,11/17/2005,Fire,Slight disturbance
860,DEVA,DEVA_P_SIS0797,5/19/2005,Fire,Slight disturbance
1001,DEVA,DEVA_P_WHI0203,11/12/2004,Flooding,Slight disturbance
1028,DEVA,DEVA_P_ZAW0485,5/12/2005,Fire,Slight disturbance
1138,LAKE,LAKE_P_BUR0017,11/14/2006,Fire,Slight disturbance
1192,LAKE,LAKE_P_BLUE0,11/21/2006,Fire,Slight disturbance
1209,LAKE,LAKE_P_ROG0088,12/6/2006,Fire,Slight disturbance
1226,PARA,PARA_P_LAS0016,6/13/2006,Fire,Slight disturbance
1975,JOTR,JOTR_P_FORT0,12/5/2005,Fire,Slight disturbance
1991,JOTR,JOTR_P_COV0295,1/5/2006,Fire,Slight disturbance
2045,JOTR,JOTR_P_RAN0206,1/29/2006,Fire,Slight disturbance
2080,JOTR,JOTR_P_SAM0018,2/15/2006,Fire,Slight disturbance
2086,JOTR,JOTR_P_COV0254,2/16/2006,Fire,Slight disturbance
2089,JOTR,JOTR_P_SMIT0,2/16/2006,Fire,Slight disturbance
2090,JOTR,JOTR_P_SMI0185,2/16/2006,Fire,Slight disturbance
2217,JOTR,JOTR_P_QUA0127,2/14/2006,Fire,Slight disturbance
2219,JOTR,JOTR_P_EAS0230,2/15/2006,Fire,Slight disturbance
2220,JOTR,JOTR_P_MIL0042,2/15/2006,Fire,Slight disturbance
2221,JOTR,JOTR_P_WES0138,2/15/2006,Fire,Slight disturbance
2222,JOTR,JOTR_P_WES0255,2/15/2006,Fire,Slight disturbance
18,DEVA,DEVA_P_AMO0779,11/9/2005,Flooding,Slight disturbance
53,DEVA,DEVA_P_BIG0092,1/31/2005,Flooding,Slight disturbance
103,DEVA,DEVA_P_BUC0588,1/21/2005,Flooding,Slight disturbance
105,DEVA,DEVA_P_BUC0589,1/12/2005,Flooding,Slight disturbance
107,DEVA,DEVA_P_BUC0590,1/21/2005,Flooding,Slight disturbance
112,DEVA,DEVA_P_BUC0566,1/19/2005,Flooding,Slight disturbance
114,DEVA,DEVA_P_BUC0567,1/19/2005,Flooding,Slight disturbance
115,DEVA,DEVA_P_BUC0594,1/21/2005,Flooding,Slight disturbance
132,DEVA,DEVA_P_BUC0576,1/19/2005,Flooding,Slight disturbance
138,DEVA,DEVA_P_BUC0582,1/21/2005,Flooding,Slight disturbance
169,DEVA,DEVA_P_CLA0488,5/22/2005,Flooding,Slight disturbance
172,DEVA,DEVA_P_COL0782,11/10/2005,Flooding,Slight disturbance
309,DEVA,DEVA_P_DUK0784,11/11/2005,Flooding,Slight disturbance
314,DEVA,DEVA_P_EAR0490,5/22/2005,Flooding,Slight disturbance
323,DEVA,DEVA_P_EAS0559,1/19/2005,Flooding,Slight disturbance
327,DEVA,DEVA_P_EAS0561,1/19/2005,Flooding,Slight disturbance
345,DEVA,DEVA_P_EAS0553,1/19/2005,Flooding,Slight disturbance
346,DEVA,DEVA_P_EAS0554,1/19/2005,Flooding,Slight disturbance
357,DEVA,DEVA_P_EPI0742,2/4/2005,Flooding,Slight disturbance
358,DEVA,DEVA_P_EPI0743,2/4/2005,Flooding,Slight disturbance
368,DEVA,DEVA_P_FOS0195,11/3/2004,Flooding,Slight disturbance
370,DEVA,DEVA_P_FUN0652,11/15/2005,Flooding,Slight disturbance
455,DEVA,DEVA_P_GRE0681,2/10/2005,Flooding,Slight disturbance
458,DEVA,DEVA_P_GYP0198,11/6/2004,Flooding,Slight disturbance
471,DEVA,DEVA_P_HIG0854,11/29/2005,Flooding,Slight disturbance
482,DEVA,DEVA_P_HOR0497,5/23/2005,Flooding,Slight disturbance
490,DEVA,DEVA_P_HUN0486,5/19/2005,Flooding,Slight disturbance
493,DEVA,DEVA_P_IDE0811,11/18/2005,Flooding,Slight disturbance
500,DEVA,DEVA_P_JAC0175,3/30/2005,Flooding,Slight disturbance
502,DEVA,DEVA_P_JAC0188,3/31/2005,Flooding,Slight disturbance
517,DEVA,DEVA_P_JAC0749,3/3/2005,Flooding,Slight disturbance
521,DEVA,DEVA_P_JAC0753,3/3/2005,Flooding,Slight disturbance
527,DEVA,DEVA_P_JAC0447,3/5/2005,Flooding,Slight disturbance
537,DEVA,DEVA_P_JAC0755,3/4/2005,Flooding,Slight disturbance
545,DEVA,DEVA_P_JAC0263,2/14/2005,Flooding,Slight disturbance
553,DEVA,DEVA_P_JOL0783,11/10/2005,Flooding,Slight disturbance
598,DEVA,DEVA_P_KEI0178,3/30/2005,Flooding,Slight disturbance
602,DEVA,DEVA_P_KRO0853,11/30/2005,Flooding,Slight disturbance
610,DEVA,DEVA_P_LAS0250,11/15/2004,Flooding,Slight disturbance
620,DEVA,DEVA_P_LEM0434,11/5/2004,Flooding,Slight disturbance
622,DEVA,DEVA_P_LIG0765,11/5/2005,Flooding,Slight disturbance
630,DEVA,DEVA_P_LOG0713,4/5/2005,Flooding,Slight disturbance
641,DEVA,DEVA_P_LOW0796,11/12/2005,Flooding,Slight disturbance
669,DEVA,DEVA_P_MAL0719,11/2/2004,Flooding,Slight disturbance
693,DEVA,DEVA_P_MIN0748,2/16/2005,Flooding,Slight disturbance
695,DEVA,DEVA_P_MON0199,11/10/2004,Flooding,Slight disturbance
697,DEVA,DEVA_P_MON0436,11/4/2004,Flooding,Slight disturbance
699,DEVA,DEVA_P_MOR0693,11/17/2005,Flooding,Slight disturbance
700,DEVA,DEVA_P_MOR0205,11/12/2004,Flooding,Slight disturbance
710,DEVA,DEVA_P_NEE0266,2/13/2005,Flooding,Slight disturbance
711,DEVA,DEVA_P_NEL0650,11/15/2005,Flooding,Slight disturbance
712,DEVA,DEVA_P_NEL0651,11/15/2005,Flooding,Slight disturbance
724,DEVA,DEVA_P_NOP0265,2/14/2005,Flooding,Slight disturbance
725,DEVA,DEVA_P_NOP0264,2/13/2005,Flooding,Slight disturbance
729,DEVA,DEVA_P_OBS0804,11/11/2004,Flooding,Slight disturbance
736,DEVA,DEVA_P_PAN0764,11/5/2005,Flooding,Slight disturbance
738,DEVA,DEVA_P_PAN0418,1/25/2005,Flooding,Slight disturbance
743,DEVA,DEVA_P_PAT0643,11/29/2005,Flooding,Slight disturbance
751,DEVA,DEVA_P_POI0408,11/13/2005,Flooding,Slight disturbance
758,DEVA,DEVA_P_PRI0453,3/9/2005,Flooding,Slight disturbance
768,DEVA,DEVA_P_QUA0456,3/10/2005,Flooding,Slight disturbance
780,DEVA,DEVA_P_RIS0789,,Flooding,Slight disturbance
801,DEVA,DEVA_P_SAL0194,11/3/2004,Flooding,Slight disturbance
812,DEVA,DEVA_P_SCH0646,11/30/2005,Flooding,Slight disturbance
837,DEVA,DEVA_P_SHA0414,1/18/2005,Flooding,Slight disturbance
838,DEVA,DEVA_P_SHA0413,1/18/2005,Flooding,Slight disturbance
839,DEVA,DEVA_P_SHA0412,1/18/2005,Flooding,Slight disturbance
841,DEVA,DEVA_P_SHE0820,11/18/2005,Flooding,Slight disturbance
853,DEVA,DEVA_P_SHR0202,11/11/2004,Flooding,Slight disturbance
858,DEVA,DEVA_P_SIS0801,11/10/2005,Flooding,Slight disturbance
859,DEVA,DEVA_P_SIS0800,11/10/2005,Flooding,Slight disturbance
860,DEVA,DEVA_P_SIS0797,5/19/2005,Flooding,Slight disturbance
861,DEVA,DEVA_P_SIS0799,11/10/2005,Flooding,Slight disturbance
862,DEVA,DEVA_P_SIS0802,11/10/2005,Flooding,Slight disturbance
873,DEVA,DEVA_P_SOU0620,2/3/2005,Flooding,Slight disturbance
882,DEVA,DEVA_P_SQU0438,2/14/2005,Flooding,Slight disturbance
885,DEVA,DEVA_P_SQU0268,2/13/2005,Flooding,Slight disturbance
913,DEVA,DEVA_P_TAB0021,12/8/2004,Flooding,Slight disturbance
926,DEVA,DEVA_P_TJO0644,11/30/2005,Flooding,Slight disturbance
927,DEVA,DEVA_P_TOW0747,2/16/2005,Flooding,Slight disturbance
949,DEVA,DEVA_P_TRI0386,12/6/2004,Flooding,Slight disturbance
952,DEVA,DEVA_P_TRI0392,1/6/2005,Flooding,Slight disturbance
955,DEVA,DEVA_P_TUB0791,11/13/2005,Flooding,Slight disturbance
969,DEVA,DEVA_P_UPP0792,11/13/2005,Flooding,Slight disturbance
982,DEVA,DEVA_P_WAR0435,11/4/2004,Flooding,Slight disturbance
1018,DEVA,DEVA_P_WIL0440,2/16/2005,Flooding,Slight disturbance
1020,DEVA,DEVA_P_WIN0167,3/22/2005,Flooding,Slight disturbance
1025,DEVA,DEVA_P_YAS0821,11/18/2005,Flooding,Slight disturbance
1028,DEVA,DEVA_P_ZAW0485,5/12/2005,Flooding,Slight disturbance
1128,LAKE,LAKE_P_PUP0007,12/7/2006,Flooding,Slight disturbance
1129,LAKE,LAKE_P_SAL0008,11/14/2006,Flooding,Slight disturbance
1137,LAKE,LAKE_P_PIP0016,11/9/2006,Flooding,Slight disturbance
1141,LAKE,LAKE_P_CAL0020,12/5/2006,Flooding,Slight disturbance
1155,LAKE,LAKE_P_COT0034,11/18/2006,Flooding,Slight disturbance
1163,LAKE,LAKE_P_HOR0042,1/2/2007,Flooding,Slight disturbance
1165,LAKE,LAKE_P_PUP0044,12/7/2006,Flooding,Slight disturbance
